Id,SalePrice
1986,218434.30666666664
1987,191382.7819047619
1988,176310.15200000003
1989,181202.87333333332
1990,224416.32333333336
1991,218253.2155238095
1992,220591.172
1993,172718.1158095238
1994,236497.70666666667
1995,182093.26666666663
1996,258734.65238095244
1997,341842.2839047619
1998,337465.36761904764
1999,269555.82666666666
2000,300994.986
2001,243569.03980952382
2002,238324.12
2003,258395.51899999997
2004,258251.59566666666
2005,239949.3506666667
2006,214861.87809523806
2007,240298.31466666664
2008,202504.29314285715
2009,186445.4342857143
2010,187501.3
2011,159383.92666666664
2012,181084.42904761902
2013,183238.20952380952
2014,190521.6666666667
2015,201600.4523809524
2016,195767.92857142858
2017,198198.55999999997
2018,120720.48888888888
2019,129025.33047619049
2020,125064.03047619048
2021,113776.02666666664
2022,177727.75333333333
2023,157564.01676190476
2024,227944.65333333335
2025,363758.9032380953
2026,175384.18190476188
2027,156996.67333333334
2028,153067.2537142857
2029,176818.66666666672
2030,284558.8713333333
2031,274333.9106666667
2032,285212.912
2033,281037.37
2034,166078.248
2035,209221.27
2036,180737.2
2037,193047.36
2038,312669.5013333334
2039,203142.86666666667
2040,419971.6785714285
2041,275332.4193333334
2042,210808.99666666664
2043,158807.4428571429
2044,173109.85142857145
2045,223781.6561904762
2046,127708.59666666666
2047,153897.39333333334
2048,132522.69904761904
2049,132107.27966666667
2050,165215.0
2051,102487.20000000001
2052,128587.6857142857
2053,144591.7
2054,77924.34285714285
2055,145672.37333333335
2056,125153.0342857143
2057,129374.33333333336
2058,230509.7857142857
2059,146387.69603174605
2060,157772.67142857143
2061,160771.42857142855
2062,137144.89285714284
2063,106063.0
2064,136351.4
2065,134681.38095238095
2066,176729.66666666663
2067,127739.71714285715
2068,136034.768
2069,90668.69523809523
2070,105498.73333333334
2071,88226.43238095239
2072,141218.92133333333
2073,131960.5
2074,176974.2619047619
2075,148855.57333333333
2076,125817.43000000002
2077,146958.01904761902
2078,131815.53333333335
2079,127837.4
2080,112495.79714285715
2081,128388.35714285714
2082,132040.73571428572
2083,140868.52314285713
2084,107840.15047619048
2085,128974.10666666667
2086,120979.42133333335
2087,120785.33333333331
2088,124733.18933333334
2089,85989.03333333335
2090,135353.82142857145
2091,137697.30238095237
2092,132479.71790476193
2093,145890.5619047619
2094,134385.14095238096
2095,160200.86666666667
2096,93840.90476190476
2097,96105.53066666666
2098,151415.2
2099,66782.13999999998
2100,114957.94000000002
2101,128993.73238095235
2102,140439.7619047619
2103,103807.13333333335
2104,142742.57
2105,129305.56031746033
2106,86349.94
2107,243394.9661904762
2108,125400.1619047619
2109,119256.77695238095
2110,122673.79333333332
2111,152447.6666666667
2112,135866.78857142857
2113,122907.09523809522
2114,116186.71555555554
2115,155928.76
2116,114772.57031746034
2117,144868.03733333334
2118,118749.94952380954
2119,103079.93523809522
2120,110930.73066666668
2121,93114.80095238095
2122,81298.84285714287
2123,99409.94285714286
2124,191978.48888888888
2125,134811.87923809525
2126,164997.4357142857
2127,147037.2773333333
2128,129460.45619047618
2129,90791.14666666668
2130,152254.85333333333
2131,161912.47619047618
2132,114885.70685714288
2133,113495.8019047619
2134,120575.9657142857
2135,103324.18590476191
2136,85686.52323809524
2137,124169.51714285715
2138,139561.44444444447
2139,157219.64761904764
2140,133232.43333333335
2141,134022.45714285717
2142,143723.2023809524
2143,138712.80666666667
2144,120294.06380952382
2145,134409.74285714288
2146,155382.29761904763
2147,163149.6
2148,120698.21999999999
2149,134521.0761904762
2150,234633.9546666667
2151,122472.4
2152,186235.13714285713
2153,160651.13333333333
2154,121541.16190476189
2155,123911.47022222223
2156,235935.09777777776
2157,228200.06666666668
2158,241055.40000000002
2159,216292.96412698415
2160,165804.32180952383
2161,252027.5053333333
2162,434112.6353333334
2163,344880.0146666667
2164,253066.03799999997
2165,176953.13523809522
2166,143896.14285714284
2167,209448.7333333333
2168,212496.9261904762
2169,191526.80634920634
2170,218632.58571428576
2171,146390.40666666668
2172,142789.6066666667
2173,152022.08933333334
2174,243838.2077777778
2175,318431.21104761906
2176,318447.23238095245
2177,256968.56873015873
2178,229097.73133333336
2179,144793.2857142857
2180,202752.33142857146
2181,194399.08142857143
2182,224496.71238095238
2183,200263.99133333334
2184,139334.44444444447
2185,131839.86666666667
2186,142492.3333333333
2187,147380.6666666667
2188,153191.5766666667
2189,172015.76533333334
2190,90724.66666666666
2191,93730.29428571428
2192,97419.05333333334
2193,104373.42666666668
2194,100233.65714285715
2195,114320.65333333334
2196,105550.3
2197,116010.06285714285
2198,144310.7619047619
2199,172868.0161904762
2200,111614.10285714286
2201,118723.17133333335
2202,191411.86476190478
2203,157731.40476190476
2204,173158.3619047619
2205,112935.53333333333
2206,135002.05
2207,220952.87761904765
2208,219380.7619047619
2209,196988.1982857143
2210,123835.52
2211,115533.49285714288
2212,115857.00000000001
2213,100437.05714285714
2214,148566.83666666667
2215,103151.03333333333
2216,147815.61622222222
2217,80722.12333333334
2218,81557.38333333335
2219,71691.98885714286
2220,60860.752857142856
2221,322238.3276190476
2222,245809.0133333333
2223,272169.65
2224,211015.34380952385
2225,137408.07266666667
2226,177489.76666666663
2227,207445.26571428566
2228,285659.83133333334
2229,248770.41466666668
2230,156107.30666666667
2231,208586.75333333333
2232,175879.24428571426
2233,172264.60333333336
2234,271763.52533333335
2235,194731.7511111111
2236,267843.4146666667
2237,335998.2333333333
2238,203345.5761904762
2239,132505.09523809524
2240,169019.53333333333
2241,139615.84666666668
2242,137172.6
2243,142544.6323809524
2244,100715.09523809524
2245,92357.53333333334
2246,135495.94444444447
2247,106819.66666666666
2248,123108.61904761905
2249,125645.0
2250,143591.09999999998
2251,128657.78933333332
2252,181717.00000000003
2253,154412.83
2254,178196.38095238098
2255,180704.31428571432
2256,175199.46666666665
2257,187037.4088888889
2258,173771.21015873016
2259,173597.86666666664
2260,146314.21904761906
2261,190781.7436190476
2262,205400.2278095238
2263,336224.1
2264,408375.8144444444
2265,176417.53333333333
2266,300807.50952380954
2267,329069.39492063486
2268,377940.4066666666
2269,162492.9380952381
2270,180098.5319047619
2271,243055.13714285716
2272,201610.42857142858
2273,170002.28342857145
2274,167401.9428571429
2275,180246.16666666663
2276,159672.3
2277,167449.54285714286
2278,159463.87333333332
2279,115455.08000000002
2280,124650.25746031743
2281,177044.04
2282,178896.8253333333
2283,95832.52380952379
2284,108489.69676190475
2285,148170.3333333333
2286,128218.9580952381
2287,341747.528
2288,273096.2545714286
2289,388487.9257777778
2290,437301.50025396823
2291,323936.70666666667
2292,385305.6071111111
2293,478693.24377777777
2294,412828.8478095238
2295,440794.71473015874
2296,282828.11796825397
2297,311794.71266666666
2298,328389.97777777776
2299,391898.2706666666
2300,327555.38000000006
2301,271460.9356190476
2302,230525.4866666667
2303,223913.67142857143
2304,250050.5965714286
2305,182895.86666666664
2306,187321.86666666667
2307,189718.0677142857
2308,217572.97619047618
2309,296758.6652380952
2310,222618.53333333333
2311,193341.8180952381
2312,176195.31333333335
2313,177189.62333333335
2314,176294.31333333332
2315,170642.5953333333
2316,182635.05555555556
2317,174784.908
2318,164540.07666666666
2319,181477.69152380954
2320,190383.53171428572
2321,257754.13571428572
2322,163107.8457142857
2323,185782.4346666667
2324,167219.13333333333
2325,214978.00514285718
2326,165849.75666666665
2327,211545.97809523813
2328,223647.19222222225
2329,187114.53333333335
2330,177493.98095238098
2331,343751.04
2332,405700.4771428571
2333,316171.5879047619
2334,263787.47142857144
2335,273818.44000000006
2336,334468.44444444444
2337,205051.37787301585
2338,281309.156
2339,222903.66666666672
2340,369631.9220952381
2341,212330.98314285718
2342,233483.49523809523
2343,222164.1013333333
2344,242371.65352380954
2345,246878.2096666667
2346,213011.54476190478
2347,198466.1391111111
2348,225024.96166666664
2349,154901.69333333336
2350,280725.60799999995
2351,255482.99
2352,242400.20133333333
2353,206954.32317460317
2354,130621.14952380951
2355,151977.35952380951
2356,156356.1573015873
2357,202443.92
2358,199230.0095238095
2359,123996.95288888889
2360,118512.86666666668
2361,133666.01904761908
2362,274987.95634920633
2363,141922.7333333333
2364,154586.57142857142
2365,212421.4238095238
2366,184716.25666666665
2367,217641.9742857143
2368,199508.36133333333
2369,220179.59333333332
2370,176749.73333333337
2371,175784.46333333335
2372,192982.01333333337
2373,275030.826
2374,298977.89599999995
2375,237613.91809523813
2376,274552.92799999996
2377,327164.243015873
2378,129294.29752380951
2379,182647.2
2380,143329.18253968254
2381,149838.25666666668
2382,186279.62
2383,201626.28466666667
2384,235375.75111111108
2385,146296.07142857142
2386,150215.5904761905
2387,133238.08571428573
2388,105632.57714285713
2389,125828.23904761905
2390,136448.6603174603
2391,129993.3976190476
2392,111533.28190476193
2393,158192.7594920635
2394,144682.85714285716
2395,198344.73333333337
2396,150898.6737777778
2397,214462.74047619046
2398,115096.32904761905
2399,77294.59523809524
2400,68515.10999999999
2401,112909.60476190476
2402,138593.9488095238
2403,132794.228
2404,141345.6
2405,153797.98888888885
2406,139085.8888888889
2407,129093.00000000001
2408,135471.4523809524
2409,131741.6857142857
2410,169910.38888888888
2411,123337.47746031749
2412,151093.87111111113
2413,133731.79642857143
2414,134525.83333333334
2415,129594.02133333332
2416,130248.57142857142
2417,126772.56190476188
2418,117806.10666666667
2419,124459.67238095237
2420,117335.73571428572
2421,144891.09523809524
2422,129530.21428571429
2423,129059.4876190476
2424,148416.86666666667
2425,181737.15333333332
2426,132068.34761904762
2427,141980.80666666667
2428,174061.6066666667
2429,110964.16
2430,129156.87555555555
2431,119960.06
2432,134947.46666666667
2433,139132.49999999997
2434,132955.38571428572
2435,157925.0333333333
2436,103022.93333333333
2437,111497.79619047618
2438,113262.07952380955
2439,115249.31952380952
2440,119876.67790476192
2441,108991.30666666666
2442,107842.90809523809
2443,106654.18933333334
2444,124975.44285714287
2445,98295.17047619047
2446,108404.15999999997
2447,213792.47600000002
2448,142337.77523809523
2449,106474.23066666668
2450,170459.9861904762
2451,122956.95523809524
2452,207461.06333333335
2453,93859.90285714285
2454,116798.15047619048
2455,116064.9707936508
2456,142593.3328888889
2457,122074.72317460319
2458,107222.07333333333
2459,111661.61746031749
2460,143179.5523809524
2461,113881.61142857144
2462,126644.06952380954
2463,114278.21123809525
2464,167735.00714285715
2465,125501.9180952381
2466,113197.91619047617
2467,156708.27333333332
2468,99414.3238095238
2469,105924.17600000002
2470,189516.08
2471,208895.00000000003
2472,181636.5833333333
2473,121544.82
2474,114652.37333333334
2475,226381.68888888892
2476,119305.76190476191
2477,133466.35714285716
2478,168779.20952380955
2479,133862.85523809525
2480,133098.8
2481,132346.04333333333
2482,136805.4476190476
2483,114335.01904761905
2484,116160.48952380952
2485,117449.74190476189
2486,150110.52944444446
2487,188367.60000000003
2488,140469.97333333333
2489,156628.65714285715
2490,147585.5492063492
2491,96911.44361904763
2492,179352.7142857143
2493,140395.14285714284
2494,182049.86666666667
2495,117629.33219047618
2496,214061.74666666667
2497,150772.12222222224
2498,111490.84666666666
2499,94341.6
2500,135527.2285714286
2501,122151.66666666669
2502,158054.33333333334
2503,113315.44047619049
2504,193289.11428571428
2505,211569.44603174605
2506,252688.83866666668
2507,305852.37200000003
2508,250882.9685714286
2509,215600.36666666664
2510,226434.7142857143
2511,184777.57571428572
2512,217102.99866666668
2513,215687.20866666667
2514,214350.38666666663
2515,154874.33333333334
2516,163405.04123809523
2517,131964.49999999997
2518,135073.6573015873
2519,228064.41590476187
2520,205689.69682539682
2521,192614.78
2522,221762.0352380952
2523,134493.2619047619
2524,142600.13333333333
2525,144829.76666666666
2526,146763.9
2527,119203.84761904764
2528,128168.53333333333
2529,132653.22857142857
2530,113132.0
2531,237498.07714285716
2532,231832.3319047619
2533,192312.92857142855
2534,240621.21333333335
2535,309229.66914285714
2536,247883.36999999997
2537,225331.92666666664
2538,187967.95142857142
2539,191189.08476190479
2540,177904.85733333335
2541,176815.43666666668
2542,154279.78266666667
2543,124329.36333333334
2544,131980.78095238094
2545,130159.2561904762
2546,145686.6
2547,142541.08095238093
2548,139443.9013809524
2549,164129.2746666667
2550,361684.19352380955
2551,146219.27904761906
2552,118696.9161904762
2553,89690.49428571429
2554,116278.44666666666
2555,107835.25190476193
2556,98712.58
2557,115744.26323809521
2558,162292.97
2559,129206.50907936507
2560,122228.90603174602
2561,126584.39047619047
2562,121135.22222222222
2563,134474.96946031746
2564,158912.3523809524
2565,120111.33219047618
2566,135167.6666666667
2567,127314.60000000002
2568,190843.5
2569,193828.0859047619
2570,120556.05333333332
2571,160120.02
2572,190660.52
2573,242107.79523809522
2574,290611.30215873016
2575,129407.84285714285
2576,135879.56666666665
2577,162030.46666666667
2578,91146.87746031748
2579,73636.44314285713
2580,136609.35857142857
2581,133006.04761904763
2582,120822.12380952382
2583,283029.88095238095
2584,166350.58533333332
2585,181706.07485714287
2586,194999.69942857142
2587,201986.1361904762
2588,154866.4888888889
2589,144151.63650793646
2590,230411.08799999996
2591,221866.53333333333
2592,221072.46114285718
2593,268386.67857142864
2594,177792.92095238098
2595,203171.00609523806
2596,328523.8087301587
2597,183731.0476190476
2598,274877.49377777777
2599,324650.0351428571
2600,134689.94933333332
2601,126989.04
2602,85334.28571428571
2603,91351.66666666666
2604,85096.0
2605,81990.71428571428
2606,141224.62857142856
2607,167893.59666666665
2608,207822.55666666667
2609,162808.33333333334
2610,116238.74476190476
2611,159349.41047619047
2612,148555.2633333333
2613,126434.26666666665
2614,127203.63809523807
2615,144367.9523809524
2616,143730.74603174604
2617,173891.96190476193
2618,193615.25666666668
2619,207422.25657142856
2620,181896.97333333336
2621,182555.18666666665
2622,185692.3333333333
2623,259379.25533333336
2624,263623.6898095239
2625,322260.81057142856
2626,167778.4780952381
2627,183489.98095238098
2628,424372.9272380952
2629,584337.8619047619
2630,363592.22666666674
2631,466500.71200000006
2632,407944.2739047618
2633,324852.4386666667
2634,376978.39666666667
2635,150740.0095238095
2636,185343.13333333336
2637,167553.148
2638,251573.79555555555
2639,192153.46666666667
2640,150392.5158730159
2641,114480.85714285716
2642,195368.91199999998
2643,100615.0342857143
2644,129134.83
2645,95050.14285714286
2646,94366.28571428571
2647,100614.28571428571
2648,138939.66666666666
2649,142952.36000000002
2650,140483.4
2651,151456.6666666667
2652,444766.26177777775
2653,260631.10666666672
2654,250481.33047619052
2655,375220.7880634921
2656,328350.1101904762
2657,361399.8584761905
2658,275212.94666666666
2659,310289.15599999996
2660,343447.87666666665
2661,335643.289111111
2662,359824.32539682544
2663,285612.41476190474
2664,289740.44523809524
2665,313466.8258095238
2666,303490.6519047619
2667,171493.82
2668,177122.6388888889
2669,176022.80533333332
2670,286742.79123809526
2671,178852.9588888889
2672,179881.39095238093
2673,200941.6433333333
2674,186297.58857142858
2675,177436.51
2676,187588.7323809524
2677,200678.2243809524
2678,254492.1695238095
2679,273675.4533333333
2680,270498.0933333333
2681,391301.759047619
2682,311312.6492380952
2683,526311.754
2684,304705.4883809524
2685,353470.96990476194
2686,262647.21095238096
2687,332002.3526666667
2688,231517.96533333338
2689,211527.8760952381
2690,479415.60723809525
2691,184263.9961904762
2692,136659.07904761902
2693,197347.25342857145
2694,133098.15333333332
2695,187808.70857142858
2696,182300.33809523808
2697,188844.20857142858
2698,196887.8333333333
2699,179916.67866666667
2700,174101.95866666667
2701,153406.8639047619
2702,122403.26666666668
2703,154121.5706666667
2704,144121.8304761905
2705,127920.96761904763
2706,117626.86666666665
2707,120073.31619047618
2708,136276.46666666667
2709,120191.24761904762
2710,119819.0738095238
2711,278530.1844444444
2712,384983.1366666667
2713,166499.54857142858
2714,149518.9671111111
2715,176704.0823809524
2716,149444.54266666665
2717,182952.55333333334
2718,226967.41600000003
2719,148538.87476190476
2720,155315.50000000003
2721,141909.8
2722,157029.94028571426
2723,145670.62857142856
2724,125908.8380952381
2725,137463.56190476194
2726,145210.07142857145
2727,160199.9111111111
2728,162884.04
2729,149813.03199999998
2730,142077.80793650792
2731,102772.88619047617
2732,114032.4641904762
2733,160466.0476190476
2734,135970.42857142855
2735,132318.25000000003
2736,139588.9419047619
2737,123990.48571428572
2738,129974.60999999999
2739,156807.3333333333
2740,134553.33333333334
2741,142073.8333333333
2742,149809.18333333332
2743,145507.59444444446
2744,151544.7571428571
2745,137790.7
2746,133234.29333333333
2747,158884.22666666665
2748,122659.01904761905
2749,133876.71746031748
2750,132612.4261904762
2751,136285.92380952378
2752,233791.64666666667
2753,156191.99523809523
2754,205245.4780952381
2755,122864.07619047619
2756,90132.42666666668
2757,80362.69666666666
2758,81058.74952380953
2759,146964.49999999997
2760,142050.1342857143
2761,152732.69600000003
2762,149063.74603174604
2763,176182.2857142857
2764,157736.67
2765,255333.54444444444
2766,153988.83333333334
2767,92952.4761904762
